SYS_ID_TR_MERCHANT_REGISTRATION,UPDATED,NAME_R_USER,REMARK,NAME_R_TYPE
1bdac291-5a63-495a-93a0-5c3028839ed6,42:43.4,Rita Nurmalasari,"PV to owner 082288082222,",Submit Registration
1bdac291-5a63-495a-93a0-5c3028839ed6,44:41.5,Rita Nurmalasari,TO SS: pls cfm settday blm terinfo di MA,Return
641dcfda-20d1-4329-9866-57337dbb9cd7,08:40.1,Mutiara Nur Fatimah,PV to 087785019441 STEPHANIE as PIC,Submit
b1574055-27d5-4c14-a6f7-cb5868336e0a,49:25.1,Al Qhori Mushafi,to ss: mohon uplload buku tabungan mandiri yg lebih jelas,Return
7de704aa-9f11-42e2-b52d-447972961e15,29:40.1,Nurbaiti Albadru,TO SS REVDOC : MA/PKS; Sesuaikan sett day (high risk merchant),Return
4de81a5a-8796-4d1b-9132-721842e2f092,40:13.6,Al Qhori Mushafi,to de: perbaiki nama rekening bri sesuaikan dgn buku tabungan,Return
302941d4-f098-45bc-b58f-c9c4a51bc93c,44:32.9,Al Qhori Mushafi,TO SS : merchant tdk bisa di PV,Return
c3f639d8-7965-4081-9506-cf7bfcd649fa,45:43.5,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA BNI, BRI, Mandiri u/ ZONA CELL. MDR std, all fitur refer doc terlampir. PV meet PIC, ok. ",Submit
c3f639d8-7965-4081-9506-cf7bfcd649fa,45:05.7,Rizqikah Diana Putri,ok,Submit Registration
a1d8a886-fa21-42a8-9287-1546eb02dc8c,53:05.9,Rita Nurmalasari,PV to owner no hp dialihkan,Return
9ff0d8e8-5749-455a-8a1a-a15aa532b22b,57:09.5,Al Qhori Mushafi,to de: mohon perbaiki posting methd,Return
8faceed2-98bc-4976-bc40-95c448d3ee9a,25:38.7,Nurbaiti Albadru,PV to Owner (081232383666),Submit Registration
8faceed2-98bc-4976-bc40-95c448d3ee9a,26:39.4,Nurbaiti Albadru,PV to Owner (081232383666),Submit
acfdfc3f-6088-4894-a00a-89f5736217de,59:59.5,Mutiara Nur Fatimah,Return to DE; official name. MCC pd tab QRIS berbeda dgn MCC pd tab profile,Return
3caa1c8f-3074-4efc-9e8f-997d21c49296,29:16.4,Nurbaiti Albadru,TO SS : Harap lampirkan no telp yg dpt diverifikasi,Return
d8cadb19-8f4e-4b86-9db7-13f2ad5ec5b2,58:09.9,Nurbaiti Albadru,TO DE : Perbaiki nama owner,Return
81ff8fbe-3c5c-45a5-8d59-8edc627e2bb8,05:07.0,Nurbaiti Albadru,"TO SS REVDOC : MA/PKS; PV tdk diangkat, harap lampirkan no telp yg dpt diverifikasi",Return
fd4e7a8c-a347-48f6-9d2e-673856f743dd,00:37.2,Nurbaiti Albadru,"TO SS REVDOC : MA/PKS; PV tdk diangkat, harap lampirkan no telp yg dpt diverifikasi",Return
32df40e7-53cc-425d-a10b-58c609b1c4f8,06:54.2,Rita Nurmalasari,PV to owner telepon di reject,Return
6e120cf0-4e79-4898-97a9-c3d85b3cc5c7,08:42.2,Mutiara Nur Fatimah,Return to SS; brdsrkn hasil PV to Owner RENI sudah ada EDC BNI aktif terpasang,Return
3a5028c1-2c02-4de4-b149-b43eb4dce633,02:55.0,Nurbaiti Albadru,"TO SS REVDOC : MA/PKS; PV tdk diangkat, harap lampirkan no telp yg dpt diverifikasi",Return
72ccaa05-ef19-43cb-af71-bc9d6c550280,21:32.2,Rizqikah Diana Putri,ok,Submit Registration
72ccaa05-ef19-43cb-af71-bc9d6c550280,22:13.8,Rizqikah Diana Putri,PV to 089531576481 SARAH as PIC,Submit
acfdfc3f-6088-4894-a00a-89f5736217de,22:28.1,Mutiara Nur Fatimah,Return to SS; pls cfm terdapat dua MA yg diupload. mohon lampirkan cover butab utk masing2 memberbank,Return
b454ac8e-37f1-4ded-9a9d-e8679325e9c3,28:55.1,Mutiara Nur Fatimah,Return to SS; brdsrkn hasil PV to Owner SUTIYANI sudah ada EDC BNI aktif terpasang,Return
cbbe8cd2-a51b-4bf0-bcaa-59bc086f6eb0,34:16.6,Rizqikah Diana Putri,TO SS : Pls confrm no PIC tdk dapat di hubungi,Return
09395022-9be6-490c-b44b-af46b950fc77,44:33.2,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA BNI,BRI, Mandiri u/ ANEKA JAYA MART. MDR std, all fitur refer doc terlampir. PV meet Owner. ok. ",Submit
776f4e40-6fe8-483a-aaa8-4b86c4811815,27:11.0,Rita Nurmalasari,TO DE: no hp owner; clearing code BNI jadi BRI,Return
d8cadb19-8f4e-4b86-9db7-13f2ad5ec5b2,07:23.0,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA MANDIRI, BRI u/ MIFTA HOUSEWARE & KITCHEN. MDR std, all fitur refer doc terlampir, PV meet PIC. Ok. ",Submit
576c449e-5ea0-4456-b054-d5540b4397f1,16:24.1,Ricky Nelson,ok,Submit Registration
14c7d0b6-e2a1-4f57-ac96-bb2b5fc2e396,53:17.8,Rita Nurmalasari,Info check manual blaclist dr tim Monit match,Return
84db366d-56fb-4c49-a282-e4f55f79d11d,50:38.3,Rizqikah Diana Putri,PV to Owner (087831122777),Submit
576c449e-5ea0-4456-b054-d5540b4397f1,55:45.8,Ricky Nelson,PV to ANINTYO ADI NUGROHO 081284236497,Submit
09395022-9be6-490c-b44b-af46b950fc77,42:02.6,Rizqikah Diana Putri,ok,Submit Registration
84db366d-56fb-4c49-a282-e4f55f79d11d,49:37.0,Rizqikah Diana Putri,ok,Submit Registration
b404b4a9-b641-4cc2-a3de-349715bf0265,24:11.5,Rizqikah Diana Putri,"TO SS : Ses dgn confrm PIC sdh ada mesin EDC Mandiri yg aktif, dgn MID 71003858777. Pls confrm ",Return
6077c4a0-a8e5-481e-b369-b6d9b34624ed,25:35.6,Rizqikah Diana Putri,ok,Submit Registration
6077c4a0-a8e5-481e-b369-b6d9b34624ed,26:04.6,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA MANDIRI dan BRI u/ ES TEH INDONESIA - MEKARSARI. MDR std, all fitur refer doc terlampir, PV meet PIC, ok. ",Submit
a1d8a886-fa21-42a8-9287-1546eb02dc8c,59:40.8,Rizqikah Diana Putri,ok,Submit Registration
a1d8a886-fa21-42a8-9287-1546eb02dc8c,02:09.9,Rizqikah Diana Putri,TO DE : Pls ses nama mrchnt dgn doc,Return
d8cadb19-8f4e-4b86-9db7-13f2ad5ec5b2,04:16.2,Rizqikah Diana Putri,ok,Submit Registration
acfdfc3f-6088-4894-a00a-89f5736217de,33:22.0,Rizqikah Diana Putri,ok,Submit Registration
acfdfc3f-6088-4894-a00a-89f5736217de,36:26.0,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA MANDIRI, BNI, BRI u/ new gunawan motor bancar. MDR std all fitur refer doc terlampir, PV meet PIC, Ok. ",Submit
87adc098-ca84-496f-9c7d-10ca51660334,54:09.6,Rizqikah Diana Putri,ok,Submit Registration
87adc098-ca84-496f-9c7d-10ca51660334,58:05.4,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA MANDIRI, BNI u/ SEROJA MAKMUR. MDR std all fitur refer doc terlampir, PV meet Owner, ok. ",Submit
b404b4a9-b641-4cc2-a3de-349715bf0265,49:03.9,Rizqikah Diana Putri,"TO SS : Ses dgn confrm PIC sdh ada mesin EDC Mandiri yg aktif, dgn MID 71003858777. Pls confrm ",Return
cbbe8cd2-a51b-4bf0-bcaa-59bc086f6eb0,53:43.8,Rizqikah Diana Putri,TO SS : Pls info PIC pending confrm PV,Return
f1c0e885-37a5-4c7c-a86f-992e9604f387,55:38.2,Rizqikah Diana Putri,TO SS : Pls info PIC pending confrm PV,Return
9ff0d8e8-5749-455a-8a1a-a15aa532b22b,52:19.8,Rizqikah Diana Putri,TO SS : Pls info PIC pending confrm PV,Return
d76e8276-d42e-4132-a784-d487438315f8,48:16.9,Rizqikah Diana Putri,TO SS : Pls info PIC pending confrm PV,Return
b404b4a9-b641-4cc2-a3de-349715bf0265,35:56.4,Rizqikah Diana Putri,"TO SS : Ses dgn confrm PIC sdh ada mesin EDC Mandiri yg aktif, dgn MID 71003858777. Pls confrm ",Return
679248dc-c8c2-4e05-8bce-1b177338bc8c,46:53.2,Rizqikah Diana Putri,TO SS : Pls info PIC pending confrm PV,Return
0435cac8-e7a0-4db5-bfa9-44f26d4be61e,01:18.5,Rita Nurmalasari,to ss : mohon lampirkan copy butab mandiri & bri,Return
568b72d9-a1cc-4ec3-aceb-45543d0a249a,57:35.4,Mutiara Nur Fatimah,return sesuai memo approval; pd OTS jelas terlihat sudah terdapat EDC aktif. mohon konfirmasi EDC aktif yg terpasang EDC dari Bank mana??,Return
9fe6a629-7ec2-45f7-9129-39e983c073dc,52:10.3,Ricky Nelson,TO SS : merchan tdk respond PV analyst,Return
29ce3090-eb6f-40f7-8d9d-7f03bacd4c0d,14:42.6,Ricky Nelson,ok,Submit Registration
1cfb720c-d7af-4dc8-962c-d48e7244be72,57:08.6,Rita Nurmalasari,TO SS: PV to owner tidak diangkat,Return
29ce3090-eb6f-40f7-8d9d-7f03bacd4c0d,45:30.0,Ricky Nelson,PV to DRG NENY ROESWAHJUNI - 081331802807,Submit
241bc368-cc1a-4256-b5e8-f46822675ed9,53:06.6,Ricky Nelson,TO SS : merchant tdk respond PV analyst,Return
e0f7ac65-1e71-42c4-8315-defee11fbd4d,58:47.0,Ricky Nelson,TO SS : merchant tdk respond PV analyst,Return
42fc3aa8-d9f0-496f-9931-6587b9fbd664,52:33.6,Rita Nurmalasari,PV to owner call di reject,Return
9090f60a-7ddf-4df8-b9b3-d073d8ccdd0e,50:01.3,Muhaiminah MTI,PV to Doni Wijaya,Submit
cf170b01-0efb-4777-ab9a-1f279eccde60,26:05.1,Ricky Nelson,TO SS : merchant tdk respond PV analyst,Return
738b5746-6209-4513-a23c-6e34d9cf7b4d,22:06.8,Muhaiminah MTI,pv ok,Submit Registration
9090f60a-7ddf-4df8-b9b3-d073d8ccdd0e,49:40.7,Muhaiminah MTI,pv ok,Submit Registration
f6be302b-766e-4767-b08d-490f4e02e2d9,28:40.9,Ricky Nelson,TO SS : no penghubung tdk bisa di PV,Return
58adeef3-1cd6-4dbf-9dad-5efa65dbe5eb,38:58.0,Ricky Nelson,TO SS : merchant tdk respond PV analyst,Return
db78a733-e456-42de-bfdb-b1b8a197e495,43:51.7,Ricky Nelson,TO SS : no penghubung tdk bisa di pv,Return
be5e1f7d-3e9e-41b8-a2af-e0b9b675c8b7,45:32.7,Ricky Nelson,TO SS : all document tdk bisa di open,Return
16219296-02f8-4149-a06a-8b611602f4b6,56:45.5,Muhaiminah MTI,pv ok,Submit Registration
16219296-02f8-4149-a06a-8b611602f4b6,01:01.8,Muhaiminah MTI,To SS Revdoc: MA - Brdsrkan hasil PV - edc yg dibutuhkan 1 unit; pls cfm,Return
8625c331-7b13-45d8-9a11-0623cb6751f7,07:42.5,Muhaiminah MTI,To DE: Harap perbaiki MCC mjd 7399,Return
3134cdbb-1d3f-4cd4-8696-3b4fd91ac279,08:15.1,Muhaiminah MTI,To DE: Harap perbaiki MCC mjd 7399,Return
d35afc32-9634-4a5d-8705-c17496d57eaa,09:12.8,Muhaiminah MTI,To SS Revdoc: MA - Harap lampirkan No. Telp yg dpt diverifikasi; PV tdk diangkat,Return
2840027f-d669-4aa1-988a-3457c18b0922,09:39.9,Muhaiminah MTI,To SS Revdoc: MA - Harap lampirkan No. Telp yg dpt diverifikasi; PV tdk diangkat,Return
738b5746-6209-4513-a23c-6e34d9cf7b4d,30:50.6,Muhaiminah MTI,To SS Revdoc: MA - Pls cfm Settlement Days; high risk merchant,Return
4de81a5a-8796-4d1b-9132-721842e2f092,46:35.2,Muhaiminah MTI,pv ok,Submit Registration
4de81a5a-8796-4d1b-9132-721842e2f092,47:12.9,Muhaiminah MTI,"Akuisisi baru, Req edc fitur reguler",Submit
4992d3ed-0846-4893-a1d9-552520a0937a,18:21.1,Al Qhori Mushafi,"Akuisisi baru, Req edc fitur reguler",Submit Registration
7e44be95-888b-4fb8-9046-59de148aeeeb,25:30.6,Al Qhori Mushafi,"Akuisisi baru, Req edc fitur debit",Submit
4992d3ed-0846-4893-a1d9-552520a0937a,20:11.8,Al Qhori Mushafi,"Akuisisi baru, Req edc fitur reguler",Submit
7e44be95-888b-4fb8-9046-59de148aeeeb,24:14.7,Al Qhori Mushafi,"Akuisisi baru, Req edc fitur debit",Submit Registration
32daca99-b7e6-46b9-a12d-d88afc79bd2d,03:31.1,Rita Nurmalasari,TO SS: aplikasi tidak bisa dibuka,Return
375077d5-8513-4da2-994b-4755ae8e78a8,20:32.4,Chandra Eka Purnama,chek MAAS Owner memiliki mesin EDC Bank Mandiri masih aktif dan nomor rekening yang sama 1410011044146,Return
58bd5ca3-c213-411a-b974-a0fb4144117c,13:19.4,Chandra Eka Purnama,Call 2x 082231230066 no yang anda tuju sedang sibuk,Return
8d047aa2-48bc-47c9-b2ce-f493b66e6544,26:23.9,Rita Nurmalasari,TO SS: pv to owner no tidak dapat dihubungi,Return
8d047aa2-48bc-47c9-b2ce-f493b66e6544,30:27.8,Rizqikah Diana Putri,ok,Submit Registration
8d047aa2-48bc-47c9-b2ce-f493b66e6544,34:43.0,Rizqikah Diana Putri,"Pengajuan EDC HIMBARA BNI, MANDIRI, BRI u/ new agung motor bancar. MDR std, all fitur refer doc terlampir. new agung motor bancar (proses ulang)",Submit
f776e1ef-4880-400b-a236-58af5e2073c1,53:17.3,Nurbaiti Albadru,TO SS : Hasil pv merchant tdk merasa mengajukan,Return
130c1ffe-81df-4478-a7c0-941234280449,29:14.5,Chandra Eka Purnama,MCC yang di input tidak sesuai,Return
2bf12179-0fbb-4dcd-9a0b-11493b750ff9,03:08.6,Chandra Eka Purnama,"TO SS : Mohon konfirmasi tekait catatan di DC ""Warung Makan Prasmanan Anis""",Return
ff9dd233-ad07-4259-9d38-878d25cec353,22:31.3,Chandra Eka Purnama,"TO SS : plz upload SIUP, FOTO, SLIK. hasil PV menggunakan edc bank lain BCA & BNI.",Return
9016dda4-2841-4877-a6d7-24f9ac907da3,52:32.3,Rita Nurmalasari,PV to owner tdk terhubung dengan owner. mohon infokan nomor merchant yang dapat diverifikasi,Return
8244946f-fd8d-4424-9f47-df030c212833,00:29.2,Nurbaiti Albadru,"TO SS REVDOC : MA/PKS; No telpon tdk aktif, harap lampirkan no telp yg dpt diverifikasi",Return
d7f31a58-d885-448c-948d-5515ba8ed3af,1/3/2023 15:43,Rita Nurmalasari,PV to owner 081326611336 tidak diangkat,Return
6289995e-3b3e-4cd0-bd6f-b6aa661985e3,37:14.0,Rita Nurmalasari,PV to owner 081326611336 tidak diangkat,Return
439b5048-36a0-4df8-b96e-2cc1e6d1a298,11:27.1,Rita Nurmalasari,TO SS: PV to owner no telp tidak valid,Return
d21d3392-a38e-4bf9-bd48-c6dce8a90314,51:02.0,Nurbaiti Albadru,"TO SS REVDOC : MA/PKS; PV tdk diangkat, harap lampirkan no telp yg dpt diverifikasi",Return
683a0715-01cc-4e23-8d85-1aac7ac9fcbf,57:03.9,Rita Nurmalasari,PV to owner 081326611336 tidak diangkat,Return
1cfb720c-d7af-4dc8-962c-d48e7244be72,49:41.6,Rita Nurmalasari,"PV to owner,",Submit Registration
1fc842a9-58b7-4ade-b856-c30478bb3946,09:18.3,Nurbaiti Albadru,"TO SS REVDOC : MA/PKS; PV tdk diangkat, harap lampirkan no telp yg dpt diverifikasi",Return
1cfb720c-d7af-4dc8-962c-d48e7244be72,51:21.0,Rita Nurmalasari,"TO SS: pls cfm MA/PKS fitur BNI tidak di isi, fitur BRI terisi",Return
b5a8a8c6-6df6-4620-b9d1-db55907af342,18:02.2,Mutiara Nur Fatimah,Nomor 085310636884 yg tertera pd doc tdk dpt dihubungi krn nomor salah,Return
58bd5ca3-c213-411a-b974-a0fb4144117c,29:35.6,Chandra Eka Purnama,call 082231230066 no yang anda tuju sedang tidak aktif,Return
b5a8a8c6-6df6-4620-b9d1-db55907af342,18:49.1,Mutiara Nur Fatimah,Return to SS; Nomor 085310636884 yg tertera pd doc tdk dpt dihubungi krn nomor salah,Return
b5a8a8c6-6df6-4620-b9d1-db55907af342,20:01.9,Mutiara Nur Fatimah,Return to SS; Nomor 085310636884 yg tertera pd doc tdk dpt dihubungi krn nomor salah,Return
375077d5-8513-4da2-994b-4755ae8e78a8,40:25.7,Chandra Eka Purnama,"TO SS : plz chek MID 70418754696 terdapat kesamaan nama owner, alamat & rekening",Return
130c1ffe-81df-4478-a7c0-941234280449,49:51.8,Chandra Eka Purnama,Debit Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 7399 ; Incident : ok ; PV ok,Submit
844c9e16-6991-407f-8087-07c183cc3748,02:36.5,Chandra Eka Purnama,TO SS  : call 2x 081246060291 no respon,Return
4c5c94af-3899-453d-b4b9-941f42a719bb,25:55.6,Ricky Nelson,TO SS : hasil PV merchan sdh ada EDC mandari dan BNI,Return
d3a3d2d5-ecd2-47ae-901c-e864e748df18,56:18.0,Chandra Eka Purnama,TO ss : call 2x 08113643684 no respon,Return
21574fd1-59a2-467c-a7eb-17ddce675d72,17:57.6,Chandra Eka Purnama,TO SS ; call 081396602288 no respon,Return
f2478ae4-7e84-4278-b420-63883de69d46,23:36.7,Chandra Eka Purnama,TO ss : call 085819782494 no respon,Return
776f4e40-6fe8-483a-aaa8-4b86c4811815,34:29.8,Rita Nurmalasari,"TO DE: NO HP OWNER MOBILE PHONE #1 MASIH SALAH, SESUAIKAN FORM",Return
776f4e40-6fe8-483a-aaa8-4b86c4811815,1/6/2023 15:07,Muhaiminah MTI,PV to Elias 081292332344,Submit
b5a8a8c6-6df6-4620-b9d1-db55907af342,09:12.8,Mutiara Nur Fatimah,Return to SS; Nomor 085310636884 yg tertera pd doc tdk dpt dihubungi krn nomor salah,Return
16219296-02f8-4149-a06a-8b611602f4b6,10:27.7,Muhaiminah MTI,pv ok,Submit
4f5d3cd8-099d-428b-a258-bca6fed81ad8,28:50.0,Chandra Eka Purnama,to ss : call 0895622585863 no di luar jangkauan,Return
6c869c84-c661-4231-bdb7-f3dcf914539e,19:13.1,Muhaiminah MTI,PV to DWI 081326611336,Submit
2e200f1a-fa8a-439a-8c47-c664085d8ece,25:14.6,Chandra Eka Purnama,TO SS : Call 082111711145 no respon,Return
3134cdbb-1d3f-4cd4-8696-3b4fd91ac279,49:37.1,Muhaiminah MTI,PV to BASUNI 0895622585863,Submit
8d6c5bd1-5344-4fd6-ac7a-f79605d7bd7a,54:16.4,Muhaiminah MTI,To SS: Harap lampirkan No. telp yg dpt diverifikasi,Return
6c869c84-c661-4231-bdb7-f3dcf914539e,17:46.1,Muhaiminah MTI,PV to DWI 081326611336,Submit Registration
8625c331-7b13-45d8-9a11-0623cb6751f7,50:22.2,Muhaiminah MTI,PV to BASUNI 0895622585863,Submit
d86d4237-e9ae-4965-a56b-c510c937d37c,56:09.8,Muhaiminah MTI,To SS: Harap lampirkan No. telp yg dpt diverifikasi,Return
e0ed7887-3984-45ad-8189-c6b853021b9c,07:17.7,Muhaiminah MTI,PV to YOGA 082124034768,Submit
1cfb720c-d7af-4dc8-962c-d48e7244be72,01:06.7,Rita Nurmalasari,TO SS : PLS CFM UNTUK MERCHANT DENGAN LOKASI YANG SAMA ADA DI MAAS DGN MID 71004544988 STATUS EDC ON OPERATION,Return
bd1b9ec4-80e2-4ecc-84c5-a08b9c72632d,46:26.1,Mutiara Nur Fatimah,Return to DE; NIk,Return
2fedf0be-3fb4-4c32-b4c6-7fa4bfb98267,43:54.2,Ricky Nelson,ok,Submit Registration
e9a30be9-52d6-409b-b869-152a3e51c404,50:44.6,Ricky Nelson,TO SS : merchant tdk respond verifikasi analyst,Return
2fedf0be-3fb4-4c32-b4c6-7fa4bfb98267,48:52.1,Ricky Nelson,PV to Owner (081318654637),Submit
317df944-6179-473b-9c4a-588f86467716,00:27.8,Ricky Nelson,ok,Submit Registration
317df944-6179-473b-9c4a-588f86467716,03:50.7,Ricky Nelson,PV to Owner (0895376555005),Submit
1126e6e9-3b5d-484c-9df8-34e650a4a60c,53:46.5,Mutiara Nur Fatimah,Retrun to de; mcc 7361 Employment Agencies and Temporary Help Services,Return
efcac542-ba1d-484a-8a18-3cde00e47fd3,57:16.1,Mutiara Nur Fatimah,Return to DE; pls cfm payment method,Return
3c402887-6630-44a2-9160-e059053f3026,09:05.5,Mutiara Nur Fatimah,Return to DE; pls cfm payment method,Return
568b72d9-a1cc-4ec3-aceb-45543d0a249a,00:54.8,Mutiara Nur Fatimah,PV to 081219192051 Feisyal as Owner,Submit
568b72d9-a1cc-4ec3-aceb-45543d0a249a,00:07.8,Mutiara Nur Fatimah,PV to 081219192051 Feisyal as Owner,Submit Registration
9c97f143-caf6-49be-aa64-5b0287c8f8ee,40:10.8,Rita Nurmalasari,"Req EDC Himbara MANDIRI, BTN u/ SENDAL BARU. MDR std, all fitur ses doc terlampir. PV meet owner, ok",Submit Registration
9c97f143-caf6-49be-aa64-5b0287c8f8ee,46:58.7,Rita Nurmalasari,TO SS: PLS CFM DI LOKASI SUDAH ADA EDC BANK MANDIRI DGN,Return
8faceed2-98bc-4976-bc40-95c448d3ee9a,56:27.4,Nurbaiti Albadru,TO DE : revisi mdr bni,Return
3f902d9f-4a45-40ef-9b04-2bf6a8ec4084,59:19.6,Nurbaiti Albadru,"TO SS REVDOC : MA/PKS; PV tdk diangkat, harap lampirkan no telp yg dpt diverifikasi",Return
2b96d317-5743-4ce9-9710-608268fc3acc,03:02.1,Nurbaiti Albadru,PV to Owner (08121087970),Submit
3a5028c1-2c02-4de4-b149-b43eb4dce633,21:30.9,Nurbaiti Albadru,PV to Owner (082142000282),Submit Registration
3a5028c1-2c02-4de4-b149-b43eb4dce633,23:22.6,Nurbaiti Albadru,PV to Owner (082142000282),Submit
32daca99-b7e6-46b9-a12d-d88afc79bd2d,23:13.0,Chandra Eka Purnama,PV OK ; DOC TIdak bisa di liat & download,Return
21574fd1-59a2-467c-a7eb-17ddce675d72,19:06.7,Chandra Eka Purnama,Debit Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 5995; Incident : ok ;,Submit
8b8d785c-1e32-4526-834d-2a2314ba7a4e,58:18.2,Rita Nurmalasari,"TO SS: PLS CFM MERCHANT SUDAH ADA EDC SINGLE MANDIRI DAN HIMBARA BRI MANDIRI DGN LOKASI DAN REKENING SAMA, STATUS EDC ON OPERATION, MID 71005121912",Return
cf170b01-0efb-4777-ab9a-1f279eccde60,21:33.5,Al Qhori Mushafi,"Akuisisi Baru, Req edc fitur reguler",Submit
33a4948c-1907-4bc6-a138-210b6012babb,26:57.6,Al Qhori Mushafi,"Akuisisi Baru, Req edc fitur reguler",Submit Registration
cf170b01-0efb-4777-ab9a-1f279eccde60,19:23.5,Al Qhori Mushafi,"Akuisisi Baru, Req edc fitur reguler",Submit Registration
4e4eb6de-68a7-4029-bcbf-5e3c3073eec7,43:36.0,Al Qhori Mushafi,to ss: sesuai DC merchant existing mandiri,Return
4e4eb6de-68a7-4029-bcbf-5e3c3073eec7,46:23.6,Al Qhori Mushafi,to ss: sesuai DC merchant existing mandiri,Return
4e4eb6de-68a7-4029-bcbf-5e3c3073eec7,46:56.6,Al Qhori Mushafi,to ss: sesuai DC merchant existing mandiri,Return
f6be302b-766e-4767-b08d-490f4e02e2d9,45:56.3,Al Qhori Mushafi,"Akuisisi Baru, Req edc fitur reguler",Submit
bb021f79-a4ab-477d-94d5-87a6c31af2c4,48:15.9,Al Qhori Mushafi,"To SS; telp tidak di angkat""",Return
58adeef3-1cd6-4dbf-9dad-5efa65dbe5eb,47:44.6,Al Qhori Mushafi,To SS; telp di reject,Return
33a4948c-1907-4bc6-a138-210b6012babb,28:53.0,Al Qhori Mushafi,"Akuisisi Baru, Req edc fitur reguler",Submit
4e4eb6de-68a7-4029-bcbf-5e3c3073eec7,37:52.0,Al Qhori Mushafi,to ss: sesuai DC merchant existing mandiri,Return
84db366d-56fb-4c49-a282-e4f55f79d11d,22:00.7,Rizqikah Diana Putri,PV TO OWNER (087831122777),Submit
84db366d-56fb-4c49-a282-e4f55f79d11d,15:58.5,Rizqikah Diana Putri,ok,Submit Registration
f6be302b-766e-4767-b08d-490f4e02e2d9,42:45.4,Al Qhori Mushafi,"Akuisisi Baru, Req edc fitur reguler",Submit Registration
2bf12179-0fbb-4dcd-9a0b-11493b750ff9,34:31.0,Chandra Eka Purnama,Debit Reguler; MDR ; Standard ; Settelement : Standard  ; MCC : 5712; Incident : ok ;,Submit
ff9dd233-ad07-4259-9d38-878d25cec353,58:57.3,Chandra Eka Purnama,hasil PV menggunakan edc bank lain BCA & BNI.,Return
844c9e16-6991-407f-8087-07c183cc3748,10:11.8,Chandra Eka Purnama,call 3x 081246060291 tidak aktif,Return
1a72edd5-927e-4175-aa12-c3b0975562dc,15:06.3,Chandra Eka Purnama,Owner memiliki edc bank mandiri akrif mid 71007943700,Return
79caf05d-cee9-43c5-8c70-330b6563d2de,19:58.4,Rita Nurmalasari,"TO SS: PLS CFM MERCHANT SUDAH edc HIMBARA Bni MANDIRI DGN LOKASI DAN REKENING SAMA, STATUS EDC ON OPERATION, MID 71007796300",Return
484c7e90-2c25-4001-bf68-350c8c8beedb,19:52.0,Chandra Eka Purnama,memiliki edc bank mandiri aktif mid 71005614995,Return
1bdac291-5a63-495a-93a0-5c3028839ed6,39:31.4,Rita Nurmalasari,"PV to owner 082288082222,",Submit Registration
aafdac80-e4f4-445a-b989-13bc3c469ab3,31:26.1,Rita Nurmalasari,"SUDAH PERNAH APPROVE MERCHANT DENGAN NAMA YANG SAMA, PLS CEK LAGI",Return
cef9144f-eac6-45bc-acee-303e4589ee5e,34:54.5,Rita Nurmalasari,"PV to PIC owner 081298919183,",Submit Registration
cef9144f-eac6-45bc-acee-303e4589ee5e,35:21.5,Rita Nurmalasari,"PV to PIC owner 081298919183,",Submit
c814413b-4261-41a4-a106-5916e440a1ce,26:31.3,Rita Nurmalasari,"TO SS: PLS CFM MERCHANT SUDAH ADA EDC SINGLE MANDIRI DAN HIMBARA BRI MANDIRI DGN LOKASI DAN REKENING SAMA, STATUS EDC ON OPERATION, MID 71003692232",Return
1bdac291-5a63-495a-93a0-5c3028839ed6,40:21.4,Rita Nurmalasari,"PV TO OWNER 082288082222,",Submit
14c7d0b6-e2a1-4f57-ac96-bb2b5fc2e396,50:56.4,Rita Nurmalasari,INFO CHECK MANUAL BLACkLIST DR TIM MONIToring: MATCH,Return
bd1b9ec4-80e2-4ecc-84c5-a08b9c72632d,38:17.6,Rita Nurmalasari,"TO SS: pv to owner 081282821302 owner infokan jika sudah tidak dalam management merchant, jadi dibatalkan saja pengajuannya",Return
42fc3aa8-d9f0-496f-9931-6587b9fbd664,46:06.1,Rita Nurmalasari,TO SS: PV TO OWNER TIDAK DIANGKAT,Return
85fa07cd-4ce5-45e1-b38e-7aa7d1840ed0,01:57.3,Rita Nurmalasari,PV to owner tidak diangkat,Return
6289995e-3b3e-4cd0-bd6f-b6aa661985e3,02:04.7,Rita Nurmalasari,pv to no hp owner sesuai form tidak diangkat,Return
1fc842a9-58b7-4ade-b856-c30478bb3946,10:45.6,Chandra Eka Purnama,call 2x 081326611336 tidak ada jawaban,Return
1fa052cd-09c7-415a-9fcc-486fd85ab2df,18:03.2,Al Qhori Mushafi,to ss: merchant tdk menjawab konfirmasi analyst,Return
2840027f-d669-4aa1-988a-3457c18b0922,29:48.5,Al Qhori Mushafi,to ss: merchant tdk menjawab konfirmasi analyst 081316175702,Return
7de704aa-9f11-42e2-b52d-447972961e15,42:17.8,Al Qhori Mushafi,"Akuisisi Baru, Req edc fitur reguler",Submit Registration
