IDLOG,IDTRACKER,IDSTATUS,APLC_STATUS,APLC_AUTH,APLC_RSON,PROC_PGRS_SEQ_NO,DATA_CHNG_DTTM
28237,7247,50,Merchant Analyst,Approved,,1,2/8/2023 9:02
28238,7247,61,Member Bank Apprval 1,Approved,,1,2/8/2023 11:02
28239,7247,70,Approval Completed,Approved,,1,2/12/2023 21:02
28240,7247,70,Approval Completed,,,2,2/12/2023 21:02
28241,7248,30,B/L Check,Approved,,1,2/7/2023 0:02
28242,7248,61,Member Bank Apprval 1,Approved,,1,2/7/2023 10:02
28243,7248,70,Approval Completed,,,2,2/10/2023 17:02
23865,6686,70,Approval Completed,,,5,2/22/2023 16:02
27078,7682,40,Application Check,Approved,,1,2/17/2023 13:02
27079,7682,70,Approval Completed,Approved,,1,2/17/2023 18:02
27080,7682,70,Approval Completed,,,2,2/17/2023 18:02
27081,6294,10,DOC Registration,Approved,,1,1/18/2023 12:01
27082,6294,15,Quality Assurance (QAM),Approved,,1,1/18/2023 12:01
27083,6294,20,Data Entry,Approved,,1,1/19/2023 9:01
27084,6294,50,Merchant Analyst,Approved,,1,1/21/2023 20:01
27085,6294,61,Member Bank Apprval 1,Approved,,1,1/22/2023 15:01
27086,6294,70,Approval Completed,Approved,,1,1/23/2023 20:01
27087,6294,70,Approval Completed,,,2,1/23/2023 20:01
27088,6295,10,DOC Registration,Approved,,1,1/18/2023 12:01
27089,6295,30,B/L Check,Approved,,1,1/18/2023 13:01
27090,6295,40,Application Check,Approved,,1,1/18/2023 13:01
27091,6295,61,Member Bank Apprval 1,Approved,,1,1/18/2023 14:01
27092,6295,70,Approval Completed,Approved,,1,1/19/2023 16:01
27093,6305,10,DOC Registration,Approved,,1,1/18/2023 13:01
27094,7234,50,Merchant Analyst,Returned,Uncompleted Documents,1,2/7/2023 10:02
27095,7215,10,DOC Registration,Approved,,1,2/3/2023 9:02
27096,7215,20,Data Entry,Approved,,1,2/3/2023 11:02
27097,7217,10,DOC Registration,Approved,,1,2/3/2023 10:02
27098,7217,15,Quality Assurance (QAM),Approved,,1,2/3/2023 10:02
27099,7217,20,Data Entry,Approved,,1,2/3/2023 13:02
27100,7218,10,DOC Registration,Approved,,1,2/3/2023 10:02
27101,7218,15,Quality Assurance (QAM),Approved,,1,2/3/2023 10:02
27102,7218,20,Data Entry,Approved,,1,2/3/2023 13:02
27103,7218,61,Member Bank Apprval 1,Approved,,1,2/3/2023 17:02
27104,7222,61,Member Bank Apprval 1,Approved,,1,2/3/2023 15:02
27105,7220,70,Approval Completed,Approved,,1,2/7/2023 20:02
27106,7221,70,Approval Completed,Approved,,1,2/8/2023 16:02
27107,7223,50,Merchant Analyst,Returned,Uncompleted Documents,1,2/8/2023 9:02
27108,7223,61,Member Bank Apprval 1,Approved,,1,2/13/2023 15:02
27109,7223,10,DOC Registration,Approved,,2,2/9/2023 10:02
27110,7223,20,Data Entry,Approved,,2,2/9/2023 12:02
27111,7235,20,Data Entry,Approved,,4,2/9/2023 11:02
27112,7228,15,Quality Assurance (QAM),Approved,,1,2/3/2023 15:02
27113,7228,20,Data Entry,Approved,,1,2/3/2023 17:02
27114,7228,30,B/L Check,Approved,,1,2/3/2023 17:02
27115,7228,40,Application Check,Approved,,1,2/3/2023 17:02
27116,7231,30,B/L Check,Approved,,1,2/3/2023 17:02
27117,7231,40,Application Check,Approved,,1,2/3/2023 17:02
27118,7231,61,Member Bank Apprval 1,Approved,,1,2/6/2023 17:02
27119,7232,61,Member Bank Apprval 1,Approved,,1,2/6/2023 17:02
27120,7233,61,Member Bank Apprval 1,Approved,,1,2/6/2023 17:02
27121,7228,70,Approval Completed,,,2,2/7/2023 17:02
27122,7232,30,B/L Check,Approved,,1,2/3/2023 17:02
27123,7232,40,Application Check,Approved,,1,2/3/2023 17:02
27124,7233,30,B/L Check,Approved,,1,2/3/2023 17:02
27125,7233,40,Application Check,Approved,,1,2/3/2023 17:02
27126,7235,50,Merchant Analyst,Returned,Uncompleted Documents,1,2/7/2023 11:02
27127,7235,70,Approval Completed,Approved,,1,2/16/2023 17:02
27128,7235,20,Data Entry,Approved,,2,2/6/2023 13:02
27129,7235,30,B/L Check,Approved,,2,2/6/2023 13:02
27130,7235,40,Application Check,Approved,,2,2/6/2023 13:02
27131,7235,30,B/L Check,Approved,,4,2/9/2023 11:02
27132,7235,40,Application Check,Approved,,4,2/9/2023 16:02
27133,7235,30,B/L Check,Approved,,5,2/15/2023 16:02
27134,7235,40,Application Check,Approved,,5,2/15/2023 16:02
27135,7682,61,Member Bank Apprval 1,Approved,,1,2/17/2023 15:02
27136,6294,30,B/L Check,Approved,,1,1/19/2023 9:01
27137,6294,40,Application Check,Approved,,1,1/19/2023 19:01
27138,6295,15,Quality Assurance (QAM),Approved,,1,1/18/2023 12:01
27139,6295,20,Data Entry,Approved,,1,1/18/2023 13:01
27140,6295,70,Approval Completed,,,2,1/19/2023 16:01
27141,6305,15,Quality Assurance (QAM),Approved,,1,1/18/2023 13:01
27142,6305,20,Data Entry,Approved,,1,1/19/2023 8:01
27143,6305,50,Merchant Analyst,Approved,,1,1/23/2023 22:01
27144,6305,61,Member Bank Apprval 1,Approved,,1,1/31/2023 17:01
27145,6305,70,Approval Completed,Approved,,1,2/19/2023 18:02
27146,6305,61,Member Bank Apprval 1,Approved,,2,1/31/2023 16:01
27147,6305,70,Approval Completed,Approved,,2,2/19/2023 18:02
27148,6305,70,Approval Completed,Approved,,3,2/19/2023 18:02
27149,6305,70,Approval Completed,Approved,,4,2/19/2023 18:02
27150,6305,70,Approval Completed,,,5,2/19/2023 18:02
27151,7236,10,DOC Registration,Approved,,1,2/3/2023 16:02
27152,7236,15,Quality Assurance (QAM),Approved,,1,2/3/2023 16:02
27153,7236,20,Data Entry,Approved,,1,2/6/2023 6:02
27154,7236,30,B/L Check,Approved,,1,2/6/2023 6:02
27155,7236,40,Application Check,Approved,,1,2/6/2023 7:02
27156,7236,50,Merchant Analyst,Returned,Uncompleted Documents,1,2/6/2023 11:02
27157,7236,61,Member Bank Apprval 1,Approved,,1,2/6/2023 17:02
27158,7236,70,Approval Completed,Approved,,1,2/8/2023 17:02
27159,7236,30,B/L Check,Approved,,2,2/6/2023 15:02
27160,7236,40,Application Check,Approved,,2,2/6/2023 15:02
27161,7236,50,Merchant Analyst,Approved,,2,2/6/2023 15:02
27162,7236,70,Approval Completed,,,2,2/8/2023 17:02
27163,7683,10,DOC Registration,Approved,,1,2/16/2023 14:02
27164,7683,15,Quality Assurance (QAM),Approved,,1,2/16/2023 14:02
27165,7683,20,Data Entry,Approved,,1,2/17/2023 8:02
22789,7138,50,Merchant Analyst,Approved,,1,2/9/2023 21:02
22790,7138,61,Member Bank Apprval 1,Approved,,1,2/15/2023 14:02
27441,6307,61,Member Bank Apprval 1,Approved,,1,1/24/2023 9:01
27442,6307,70,Approval Completed,Approved,,1,1/27/2023 15:01
27443,6307,10,DOC Registration,Approved,,2,1/20/2023 15:01
27444,6307,15,Quality Assurance (QAM),Approved,,2,1/20/2023 15:01
27445,6307,20,Data Entry,Approved,,2,1/20/2023 15:01
27446,6307,30,B/L Check,Approved,,2,1/20/2023 15:01
27447,6307,40,Application Check,Approved,,2,1/20/2023 16:01
27448,6307,70,Approval Completed,,,2,1/27/2023 15:01
27449,6308,10,DOC Registration,Approved,,1,1/18/2023 13:01
27450,6308,15,Quality Assurance (QAM),Approved,,1,1/18/2023 13:01
27451,6308,20,Data Entry,Approved,,1,1/19/2023 11:01
27452,6308,50,Merchant Analyst,Approved,,1,1/21/2023 20:01
27453,6308,61,Member Bank Apprval 1,Approved,,1,1/31/2023 17:01
27454,6308,70,Approval Completed,Approved,,1,2/19/2023 18:02
27455,6308,61,Member Bank Apprval 1,Approved,,2,1/31/2023 16:01
27456,6308,70,Approval Completed,Approved,,2,2/19/2023 18:02
27457,6308,61,Member Bank Apprval 1,Approved,,3,1/26/2023 17:01
27458,6308,70,Approval Completed,Approved,,3,2/19/2023 18:02
27459,6308,70,Approval Completed,Approved,,4,2/19/2023 18:02
27460,6308,70,Approval Completed,,,5,2/19/2023 18:02
27461,6309,10,DOC Registration,Approved,,1,1/18/2023 13:01
27462,6309,15,Quality Assurance (QAM),Approved,,1,1/18/2023 13:01
27463,6309,20,Data Entry,Approved,,1,1/19/2023 10:01
27464,6309,30,B/L Check,Approved,,1,1/19/2023 10:01
27465,6309,40,Application Check,Approved,,1,1/19/2023 14:01
27466,6309,61,Member Bank Apprval 1,Approved,,1,1/26/2023 8:01
27467,6309,70,Approval Completed,Approved,,1,1/26/2023 8:01
27468,6309,20,Data Entry,Approved,,2,1/24/2023 8:01
27469,6309,30,B/L Check,Approved,,2,1/24/2023 8:01
27470,6309,40,Application Check,Approved,,2,1/24/2023 16:01
27471,6310,10,DOC Registration,Approved,,1,1/18/2023 13:01
27472,6310,15,Quality Assurance (QAM),Approved,,1,1/18/2023 13:01
27473,6310,20,Data Entry,Approved,,1,1/19/2023 8:01
27474,6310,50,Merchant Analyst,Approved,,1,1/19/2023 14:01
27475,6310,61,Member Bank Apprval 1,Approved,,1,1/22/2023 15:01
27476,6310,70,Approval Completed,Approved,,1,1/23/2023 16:01
27477,6310,70,Approval Completed,,,2,1/23/2023 16:01
27478,6311,10,DOC Registration,Approved,,1,1/18/2023 13:01
27479,6311,15,Quality Assurance (QAM),Approved,,1,1/18/2023 13:01
27480,6311,20,Data Entry,Approved,,1,1/19/2023 7:01
27481,6311,50,Merchant Analyst,Approved,,1,1/20/2023 10:01
27482,6311,61,Member Bank Apprval 1,Approved,,1,1/22/2023 15:01
27483,6311,70,Approval Completed,Approved,,1,1/23/2023 20:01
27484,6311,70,Approval Completed,,,2,1/23/2023 20:01
27485,6756,10,DOC Registration,Approved,,1,1/26/2023 9:01
27486,6756,15,Quality Assurance (QAM),Approved,,1,1/26/2023 9:01
27487,6756,20,Data Entry,Approved,,1,1/26/2023 15:01
27488,6756,30,B/L Check,Approved,,1,1/26/2023 15:01
27489,6756,40,Application Check,Approved,,1,1/26/2023 16:01
27490,6756,50,Merchant Analyst,Approved,,1,1/30/2023 14:01
27491,6756,61,Member Bank Apprval 1,Approved,,1,2/3/2023 16:02
27492,6756,70,Approval Completed,Approved,,1,2/23/2023 21:02
27493,6756,61,Member Bank Apprval 1,Approved,,2,2/3/2023 16:02
27494,6756,70,Approval Completed,Approved,,2,2/23/2023 21:02
27495,6756,61,Member Bank Apprval 1,Approved,,3,1/31/2023 9:01
27496,6756,70,Approval Completed,Approved,,3,2/23/2023 21:02
27497,6756,70,Approval Completed,Approved,,4,2/23/2023 21:02
27498,6756,70,Approval Completed,,,5,2/23/2023 21:02
27499,6757,15,Quality Assurance (QAM),Approved,,1,1/26/2023 10:01
27500,6757,20,Data Entry,Approved,,1,1/26/2023 13:01
27501,6757,30,B/L Check,Approved,,1,1/26/2023 13:01
27502,6757,40,Application Check,Approved,,1,1/26/2023 19:01
27503,6757,50,Merchant Analyst,Returned,Application,1,1/27/2023 17:01
27504,6757,61,Member Bank Apprval 1,Approved,,1,1/30/2023 16:01
27505,6757,70,Approval Completed,Approved,,1,2/2/2023 21:02
27506,6757,20,Data Entry,Approved,,2,1/30/2023 6:01
27507,6757,30,B/L Check,Approved,,2,1/30/2023 6:01
27508,6757,40,Application Check,Approved,,2,1/30/2023 14:01
27509,6757,50,Merchant Analyst,Approved,,2,1/30/2023 14:01
27510,6757,70,Approval Completed,,,2,2/2/2023 21:02
27511,7713,10,DOC Registration,Approved,,1,2/18/2023 11:02
27512,7713,15,Quality Assurance (QAM),Approved,,1,2/18/2023 11:02
27513,7713,20,Data Entry,Approved,,1,2/20/2023 9:02
27514,7713,30,B/L Check,Approved,,1,2/20/2023 9:02
27515,7713,40,Application Check,Approved,,1,2/20/2023 15:02
27516,7713,61,Member Bank Apprval 1,Approved,,1,2/21/2023 8:02
27517,7713,70,Approval Completed,Approved,,1,2/23/2023 16:02
27518,7713,70,Approval Completed,,,2,2/23/2023 16:02
27519,7714,10,DOC Registration,Approved,,1,2/18/2023 11:02
27520,7714,15,Quality Assurance (QAM),Approved,,1,2/18/2023 11:02
27521,7714,20,Data Entry,Approved,,1,2/20/2023 11:02
27522,7714,61,Member Bank Apprval 1,Approved,,1,2/20/2023 15:02
27523,7714,70,Approval Completed,Approved,,1,2/22/2023 15:02
27524,7714,70,Approval Completed,,,2,2/22/2023 15:02
27525,6305,30,B/L Check,Approved,,1,1/19/2023 8:01
23146,7616,70,Approval Completed,Approved,,1,2/17/2023 20:02
23147,7616,70,Approval Completed,,,2,2/17/2023 20:02
23186,7622,40,Application Check,Returned,Application,1,2/16/2023 8:02
23187,7622,50,Merchant Analyst,Approved,,1,2/17/2023 11:02
23188,7622,61,Member Bank Apprval 1,Approved,,1,3/10/2023 22:03
23509,8083,70,Approval Completed,Approved,,1,3/6/2023 18:03
23510,8084,15,Quality Assurance (QAM),Approved,,1,3/3/2023 2:03
23511,8084,20,Data Entry,Approved,,1,3/3/2023 14:03
23512,8084,30,B/L Check,Approved,,1,3/3/2023 14:03
23513,8084,40,Application Check,Returned,Application,1,3/3/2023 14:03
23514,8084,50,Merchant Analyst,Returned,Uncompleted Documents,1,3/6/2023 14:03
23515,8084,70,Approval Completed,Approved,,1,3/20/2023 8:03
23516,8084,15,Quality Assurance (QAM),Approved,,2,3/14/2023 11:03
23517,8084,20,Data Entry,Approved,,2,3/3/2023 15:03
23518,8085,10,DOC Registration,Approved,,1,3/3/2023 9:03
23519,8085,15,Quality Assurance (QAM),Approved,,1,3/3/2023 9:03
23520,8085,20,Data Entry,Approved,,1,3/3/2023 12:03
23521,8085,50,Merchant Analyst,Returned,Application,1,3/6/2023 16:03
23522,8085,20,Data Entry,Approved,,2,3/6/2023 16:03
23523,8085,50,Merchant Analyst,Approved,,2,3/7/2023 9:03
23524,8085,70,Approval Completed,,,2,3/14/2023 21:03
23525,6666,10,DOC Registration,Approved,,1,1/25/2023 13:01
23526,6666,15,Quality Assurance (QAM),Approved,,1,1/25/2023 13:01
23527,6666,20,Data Entry,Approved,,1,1/26/2023 10:01
23528,6666,30,B/L Check,Approved,,1,1/26/2023 10:01
23529,6666,40,Application Check,Approved,,1,1/26/2023 11:01
23530,6666,50,Merchant Analyst,Approved,,1,1/26/2023 19:01
23531,6666,61,Member Bank Apprval 1,Approved,,1,2/1/2023 17:02
23532,6666,70,Approval Completed,Approved,,1,2/20/2023 21:02
23533,6666,61,Member Bank Apprval 1,Approved,,2,2/1/2023 16:02
23534,6666,70,Approval Completed,Approved,,2,2/20/2023 21:02
23535,6666,61,Member Bank Apprval 1,Approved,,3,1/27/2023 8:01
23536,6666,70,Approval Completed,Approved,,3,2/20/2023 21:02
23537,6666,70,Approval Completed,,,4,2/20/2023 21:02
23538,6667,10,DOC Registration,Approved,,1,1/25/2023 13:01
23539,6667,15,Quality Assurance (QAM),Approved,,1,1/25/2023 13:01
23540,6667,20,Data Entry,Approved,,1,1/26/2023 0:01
23541,6667,30,B/L Check,Approved,,1,1/26/2023 0:01
23542,6667,40,Application Check,Approved,,1,1/26/2023 7:01
23543,6667,50,Merchant Analyst,Approved,,1,1/29/2023 15:01
23544,6667,61,Member Bank Apprval 1,Approved,,1,2/1/2023 17:02
23545,6667,70,Approval Completed,Approved,,1,2/20/2023 21:02
23546,6667,61,Member Bank Apprval 1,Approved,,2,2/1/2023 16:02
23547,6667,70,Approval Completed,Approved,,2,2/20/2023 21:02
23548,6667,61,Member Bank Apprval 1,Approved,,3,1/30/2023 9:01
23549,6667,70,Approval Completed,Approved,,3,2/20/2023 21:02
23550,6667,70,Approval Completed,,,4,2/20/2023 21:02
23551,6668,10,DOC Registration,Approved,,1,1/25/2023 13:01
23552,6668,15,Quality Assurance (QAM),Approved,,1,1/25/2023 13:01
23553,6668,20,Data Entry,Approved,,1,1/26/2023 12:01
23554,6668,50,Merchant Analyst,Approved,,1,1/29/2023 9:01
23555,6668,61,Member Bank Apprval 1,Approved,,1,2/1/2023 17:02
23556,6668,70,Approval Completed,Approved,,1,2/20/2023 21:02
23557,6668,61,Member Bank Apprval 1,Approved,,2,2/1/2023 16:02
23558,6668,70,Approval Completed,Approved,,2,2/20/2023 21:02
23559,6668,61,Member Bank Apprval 1,Approved,,3,1/30/2023 9:01
23560,6668,70,Approval Completed,Approved,,3,2/20/2023 21:02
23561,6668,70,Approval Completed,,,4,2/20/2023 21:02
23562,6669,10,DOC Registration,Approved,,1,1/25/2023 14:01
23563,6669,15,Quality Assurance (QAM),Approved,,1,1/25/2023 14:01
23564,6669,20,Data Entry,Approved,,1,1/26/2023 7:01
23565,6669,30,B/L Check,Approved,,1,1/26/2023 7:01
23566,6669,40,Application Check,Returned,Application,1,1/26/2023 9:01
23567,6669,50,Merchant Analyst,Approved,,1,1/27/2023 16:01
23568,6669,61,Member Bank Apprval 1,Approved,,1,1/30/2023 16:01
23569,6669,70,Approval Completed,Approved,,1,2/2/2023 21:02
23570,6669,20,Data Entry,Approved,,2,1/26/2023 12:01
23571,6669,70,Approval Completed,,,2,2/2/2023 21:02
23572,6670,10,DOC Registration,Approved,,1,1/25/2023 13:01
23573,6670,15,Quality Assurance (QAM),Approved,,1,1/25/2023 14:01
23574,6670,20,Data Entry,Approved,,1,1/26/2023 10:01
23575,6670,50,Merchant Analyst,Approved,,1,1/26/2023 16:01
23576,6670,61,Member Bank Apprval 1,Approved,,1,2/1/2023 17:02
23577,6670,70,Approval Completed,Approved,,1,3/7/2023 18:03
23578,6670,61,Member Bank Apprval 1,Approved,,2,2/1/2023 16:02
23579,6670,70,Approval Completed,Approved,,2,3/7/2023 18:03
23580,6670,61,Member Bank Apprval 1,Approved,,3,1/27/2023 8:01
23581,6670,70,Approval Completed,Approved,,3,3/7/2023 18:03
23582,6670,70,Approval Completed,,,4,3/7/2023 18:03
23583,6671,10,DOC Registration,Approved,,1,1/25/2023 14:01
23584,6671,15,Quality Assurance (QAM),Approved,,1,1/25/2023 14:01
23585,6671,20,Data Entry,Approved,,1,1/26/2023 7:01
23586,6671,30,B/L Check,Approved,,1,1/26/2023 7:01
23587,6671,40,Application Check,Approved,,1,1/26/2023 19:01
23588,6671,50,Merchant Analyst,Returned,Application,1,1/27/2023 17:01
23589,6671,61,Member Bank Apprval 1,Approved,,1,2/1/2023 16:02
23590,6671,70,Approval Completed,Approved,,1,2/3/2023 21:02
23591,6671,20,Data Entry,Approved,,2,1/30/2023 6:01
23592,6671,30,B/L Check,Approved,,2,1/30/2023 6:01
23593,6671,40,Application Check,Approved,,2,1/30/2023 10:01
23594,6671,50,Merchant Analyst,Approved,,2,1/30/2023 10:01
23595,6672,10,DOC Registration,Approved,,1,1/25/2023 14:01
25019,7643,50,Merchant Analyst,Approved,,1,2/17/2023 8:02
25020,7644,70,Approval Completed,Approved,,1,2/20/2023 21:02
23866,6687,70,Approval Completed,,,5,2/22/2023 16:02
23867,6688,30,B/L Check,Approved,,1,1/26/2023 14:01
23868,6688,40,Application Check,Approved,,1,1/26/2023 17:01
23869,6689,15,Quality Assurance (QAM),Approved,,1,1/25/2023 21:01
23870,6689,20,Data Entry,Approved,,1,1/26/2023 13:01
23871,6689,30,B/L Check,Approved,,1,1/26/2023 13:01
23872,6689,40,Application Check,Approved,,1,1/26/2023 17:01
23873,6689,50,Merchant Analyst,Approved,,1,1/30/2023 16:01
23874,6689,61,Member Bank Apprval 1,Approved,,1,2/3/2023 17:02
23875,6689,70,Approval Completed,Approved,,1,2/23/2023 16:02
23876,6689,61,Member Bank Apprval 1,Approved,,2,2/3/2023 16:02
23877,6689,70,Approval Completed,Approved,,2,2/23/2023 16:02
23878,6689,61,Member Bank Apprval 1,Approved,,3,1/31/2023 9:01
23879,6689,70,Approval Completed,Approved,,3,2/23/2023 16:02
23880,6689,70,Approval Completed,Approved,,4,2/23/2023 16:02
23881,6689,70,Approval Completed,,,5,2/23/2023 16:02
23882,6690,10,DOC Registration,Approved,,1,1/25/2023 18:01
23883,6690,15,Quality Assurance (QAM),Approved,,1,1/25/2023 21:01
23884,6690,20,Data Entry,Approved,,1,1/26/2023 15:01
23885,6690,30,B/L Check,Approved,,1,1/26/2023 15:01
23886,6690,40,Application Check,Approved,,1,1/26/2023 15:01
23887,6690,50,Merchant Analyst,Approved,,1,1/26/2023 23:01
23888,6690,70,Approval Completed,Approved,,1,2/22/2023 16:02
23889,6690,70,Approval Completed,Approved,,2,2/22/2023 16:02
23890,6690,70,Approval Completed,Approved,,3,2/22/2023 16:02
23891,6690,70,Approval Completed,Approved,,4,2/22/2023 16:02
23892,6690,70,Approval Completed,,,5,2/22/2023 16:02
23893,6691,10,DOC Registration,Approved,,1,1/25/2023 18:01
23894,6691,15,Quality Assurance (QAM),Approved,,1,1/25/2023 21:01
23895,6691,70,Approval Completed,Approved,,1,2/23/2023 21:02
23896,6691,70,Approval Completed,Approved,,2,2/23/2023 21:02
23897,6691,61,Member Bank Apprval 1,Approved,,3,1/31/2023 9:01
23898,6691,70,Approval Completed,Approved,,3,2/23/2023 21:02
23899,6691,70,Approval Completed,Approved,,4,2/23/2023 21:02
23900,6691,70,Approval Completed,,,5,2/23/2023 21:02
23901,6692,10,DOC Registration,Approved,,1,1/25/2023 18:01
23902,6692,15,Quality Assurance (QAM),Approved,,1,1/25/2023 21:01
23903,6692,50,Merchant Analyst,Approved,,1,1/30/2023 14:01
23904,6692,61,Member Bank Apprval 1,Approved,,1,2/7/2023 11:02
23905,6692,70,Approval Completed,Approved,,1,2/23/2023 16:02
23906,6692,61,Member Bank Apprval 1,Approved,,2,2/3/2023 16:02
23907,6692,70,Approval Completed,Approved,,2,2/23/2023 16:02
23908,6692,70,Approval Completed,Approved,,3,2/23/2023 16:02
23909,6692,70,Approval Completed,Approved,,4,2/23/2023 16:02
23910,6692,70,Approval Completed,,,5,2/23/2023 16:02
23911,6693,10,DOC Registration,Approved,,1,1/25/2023 18:01
23912,6693,15,Quality Assurance (QAM),Approved,,1,1/25/2023 21:01
23913,6693,30,B/L Check,Approved,,1,1/26/2023 15:01
23914,6693,40,Application Check,Approved,,1,1/26/2023 15:01
23915,6693,70,Approval Completed,Approved,,1,2/22/2023 16:02
23916,6693,70,Approval Completed,Approved,,2,2/22/2023 16:02
23917,6693,61,Member Bank Apprval 1,Approved,,3,1/30/2023 8:01
23918,6693,70,Approval Completed,Approved,,3,2/22/2023 16:02
23919,6693,70,Approval Completed,Approved,,4,2/22/2023 16:02
23920,6693,70,Approval Completed,,,5,2/22/2023 16:02
23921,6694,10,DOC Registration,Approved,,1,1/25/2023 18:01
23922,6694,15,Quality Assurance (QAM),Approved,,1,1/25/2023 21:01
23923,6694,30,B/L Check,Approved,,1,1/30/2023 13:01
23924,6694,40,Application Check,Approved,,1,1/30/2023 14:01
23925,6694,70,Approval Completed,Approved,,1,2/23/2023 16:02
23926,6694,15,Quality Assurance (QAM),Approved,,2,1/30/2023 9:01
23927,6694,20,Data Entry,Approved,,2,1/30/2023 13:01
23928,6694,70,Approval Completed,Approved,,2,2/23/2023 16:02
23929,6694,61,Member Bank Apprval 1,Approved,,3,2/1/2023 8:02
23930,6694,70,Approval Completed,Approved,,3,2/23/2023 16:02
23931,6694,70,Approval Completed,Approved,,4,2/23/2023 16:02
23932,6694,70,Approval Completed,,,5,2/23/2023 16:02
23933,7142,10,DOC Registration,Approved,,1,2/2/2023 10:02
23934,7142,15,Quality Assurance (QAM),Approved,,1,2/2/2023 10:02
23935,7142,30,B/L Check,Approved,,1,2/8/2023 0:02
23936,7142,40,Application Check,Approved,,1,2/8/2023 7:02
23937,7142,50,Merchant Analyst,Approved,,1,2/8/2023 14:02
23938,7142,61,Member Bank Apprval 1,Approved,,1,2/15/2023 14:02
23939,7142,70,Approval Completed,Approved,,1,2/28/2023 16:02
