IDTRACKER,APLC_SEQ_NO,MID,TID,MERCHANT NAME,CITY,PROSES PENGAJUAN APLIKASI,TGL APLIKASI MASUK,STATUS APLIKASI,STATUS WR,STATUS WO,PROVIDER_TYP,TMNL_STATUS,TMNL_MODEL,SNO,MER_DTL_ADDR1,MER_DTL_ADDR2,MER_DTL_ADDR3,MID_BRI,MID_BNI,MID_BTN,MID_ASTRAPAY,MID_DANAMON,MID_BSI,MID_OCBC,TID_BRI,TID_BNI,TID_BTN,TID_ASTRAPAY,TID_DANAMON,TID_BSI,TID_OCBC,MEMBER_BANK,DATA_CHNG_DTTM
7299,12004017887,71146770146,,UB71 ALFAMART KPG NAIKOTEN,Kupang (Kota),Approved,2012023,Approval Completed,,,,,,,JL DURIAN RT 004 RW 002,KEL NAIKOTEN I (SATU) KEC KOTA RAJA,KUPANG,,,,,,,,,,,,,,,,11-MAR-23 07.00.02.052000000 AM
7300,12004017891,71145675967,,PMR MEATSMITH,Jakarta Pusat (Kota Administrasi),Approved,2012023,Approval Completed,,,,,,,IIMS 2023 JIEXPO KEMAYORAN,KEL KEMAYORAN KEC KEMAYORAN,JAKARTA PUSAT,,,,,,,,,,,,,,,,23-FEB-23 04.54.35.357000000 PM
7301,12004017900,71146002908,,NOVOTEL LPG ENT 3 MBL,Bandar Lampung (Kota),Approved,2012023,Approval Completed,,,,,,,PT SINAR LAUT LAMPUNG PERMAI JL. GATOT SUBROTO,NO. 138 SUKARAJA TELUK BETUNG SELATAN,BANDAR LAMPUNG,,,,,,,,,,,,,,,,08-MAR-23 09.44.30.775000000 PM
7302,12004017901,71146003066,,NOVOTEL LPG ENT 4 MBL,Bandar Lampung (Kota),Approved,2012023,Approval Completed,,,,,,,PT SINAR LAUT LAMPUNG PERMAI,JL. GATOT SUBROTO NO. 138 SUKARAJA,"TELUK BETUNG SELATAN, BANDAR LAMPUNG",,,,,,,,,,,,,,,,08-MAR-23 09.45.07.773000000 PM
7303,12004017902,71146003159,,NOVOTEL LPG RESTO MBL,Bandar Lampung (Kota),Approved,2012023,Approval Completed,,,,,,,PT SINAR LAUT LAMPUNG PERMAI,JL GATOT SUBROTO NO 138 KEL SUKARAJA,"KEC T. TL BETUNG, BANDAR LAMPUNG",,,,,,,,,,,,,,,,08-MAR-23 09.45.45.087000000 PM
7304,12004017903,71146003252,,NOVOTEL LPG ENT 2 MBL,Bandar Lampung (Kota),Approved,2012023,Approval Completed,,,,,,,PT SINAR LAUT LAMPUNG PERMAI,JL GATOT SUBROTO NO 138,BANDAR LAMPUNG,,,,,,,,,,,,,,,,03-MAR-23 08.22.20.285000000 PM
7305,12004389385,71150405429,,AMING COFFEE - GAIA MAL,Kubu Raya (Kab),Approved,2012023,Approval Completed,,,,,,,PT AMING KOPI INDONESIA,"GAIA MALL, SUNGAI RAYA, KEC.SUNGAI RAYA",KUBU RAYA,,,,,,,,,,,,,,,,12-MAR-23 05.03.27.681000000 PM
7306,12004390259,71150405522,,AMING COFFEE - SANGGAU,Sanggau (Kab),Approved,2012023,Approval Completed,,,,,,,PT AMING KOPI INDONESIA JL. JEND. SUDIRMAN,KEL BUNUT KEC KAPUAS,SANGGAU,,,,,,,,,,,,,,,,15-MAR-23 04.16.05.344000000 PM
7307,12004390260,71150405615,,AMING COFFEE - SIANTAN,Pontianak (Kota),Approved,2012023,Approval Completed,,,,,,,PT AMING KOPI INDONESIA SAMPING PLAN & B,JL. GST. SITUT MAHMUD SIANTAN,"SIANTAN HULU KEC. PONT, PONTIANAK",,,,,,,,,,,,,,,,12-MAR-23 08.05.30.501000000 PM
7308,12004390262,71150405708,,AMING COFFEE - SKW SUDI,Singkawang (Kota),Approved,2012023,Approval Completed,,,,,,,"PT AMING KOPI INDONESIA, GG. PANTI A. YANI",KEL CONDONG KEC SINGKAWANG TENGAH,KOTA SINGKAWANGKALIMAN SINGKAWANG,,,,,,,,,,,,,,,,12-MAR-23 04.56.08.825000000 PM
7309,12004390264,71150680614,,AMING COFFEE - SCC,Singkawang (Kota),Approved,2012023,Approval Completed,,,,,,,PT AMING KOPI INDONESIA JL.YOS SUDARSO NO.76,KEL MELAYU KEC SINGKAWANG KALIMANTAN BARA,SINGKAWANG,,,,,,,,,,,,,,,,12-MAR-23 08.05.09.794000000 PM
7310,12004390267,71150405801,,AMING COFFEE - SINTANG,Sintang (Kab),Approved,2012023,Approval Completed,,,,,,,PT AMING KOPI INDONESIA JL LINTAS MELAWI,"KOMPLEK MY HOME BLOK E NO.4,5,6",SINTANG,,,,,,,,,,,,,,,,13-MAR-23 07.54.23.616000000 PM
7311,12004390273,71150405994,,SEMAR NUSANTARA MAJAPAHIT,Semarang (Kota),Approved,2012023,Approval Completed,,,,,,,CV KEMILAU KENCANA UTAMA,"JL. BRIGJEN SUDIARTO NO. 119, GAYAMSARI",SEMARANG,,,,,,,,,,,,,,,,11-MAR-23 08.06.57.910000000 PM
7312,12004390277,71150406052,,POMELO CENTRAL PARK,Jakarta Barat (Kota Administrasi),Approved,2012023,Approval Completed,,,,,,,PT KURNIA CIPTAMODA GEMILANG,JALAN LET. JEND.S.PARMAN KAV. 28,"KEL TANJUNG DUREN SELATAN, KEC. GROG, JAKBAR",,,,,,,,,,,,,,,,09-MAR-23 01.00.01.531000000 PM
7313,12004390281,71150680707,,MONSIEUR SPOON BATAVIA,Jakarta Utara (Kota Administrasi),Approved,2012023,Approval Completed,,,,,,,PT CHAMP RESTO INDONESIA AGUNG SEDAYU GROUP,TOWER 20TH FLOOR JL PANTAI INDAH KAPUK BOULEVARD,JAKARTA UTARA,,,,,,,,,,,,,,,,09-MAR-23 07.00.02.401000000 PM
7314,12004390287,71154323058,,BERKAH JAYA,Langsa (Kota),Approved,2012023,Approval Completed,,,,,,,JL. LILAWANGSA DSN ANALISA,KEL PAYA BUJOK TUNONG KEC LANGSA BARO,LANGSA,,,,,,,,,,,,,,,,21-MAR-23 04.00.01.723000000 PM
7315,12004413758,71150729779,,RUMAH MAKAN SEDERHANA,Kupang (Kota),Approved,2012023,Approval Completed,,,,,,,JL CAK DOKO NO 8,KEL OEBOBO KEC OEBOBO,KUPANG,,,,,,,,,,,,,,,,14-MAR-23 04.50.45.939000000 PM
7316,12004413767,71150755411,,DINING ESR,Kupang (Kota),Approved,2012023,Approval Completed,,,,,,,RT 009 RW 003,KEL KELAPA LIMA KEC KELAPA LIMA,KUPANG,,,,,,,,,,,,,,,,14-MAR-23 04.54.27.218000000 PM
7317,12004413776,71150640254,,PT GLOBAL MEGA SERVIS,Badung (Kab),Approved,2012023,Approval Completed,,,,,,,BENOA SQUARE 2 ND FLOOR,JL. BY PASS NGURAH RAI NO. 21 A KEL KEDONGANAN,BADUNG,,,,,,,,,,,,,,,,09-MAR-23 05.00.01.487000000 PM
7318,12004413788,71150640347,,PT BALI MITRA INTERNTL,Badung (Kab),Approved,2012023,Approval Completed,,,,,,,BR TEGAL GUNDUL,KEL TIBUBENENG KEC KUTA UTARA,BADUNG,,,,,,,,,,,,,,,,13-MAR-23 08.47.40.393000000 PM
7319,12004413797,71150640533,,PT PANTAI SEMARA NSNTR,Badung (Kab),Approved,2012023,Approval Completed,,,,,,,JL PANTAI BERAWA,KEL TIBUBENENG KEC KUTA UTARA,BADUNG,,,,,,,,,,,,,,,,14-MAR-23 03.58.27.545000000 PM
7320,12004413815,71150573324,,IDM I-MOBIL BANDUNG,Bandung (Kota),Approved,2012023,Approval Completed,,,,,,,JL. AHMAD YANI NO 806,"KEL CICAHEUM, KEC. KIARACONDONG",BANDUNG,,,,,,,,,,,,,,,,11-MAR-23 02.09.55.071000000 AM
7321,12004413917,71150702348,,STEAK BOWL & DIMSUM CITY GATE,Deli Serdang (Kab),Approved,2012023,Approval Completed,,,,,,,"CITY GATE, SEBELAH INUL VISTA",JL PAHLAWAN KEL LIMAU MANIS,"KEC TANJUNG MORAWA, DELI SERDANG",,,,,,,,,,,,,,,,14-MAR-23 09.05.18.443000000 PM
7322,12004413927,71150457690,,PLATARAN BANDUNG,Bandung (Kota),Approved,2012023,Approval Completed,,,,,,,PT PLATARAN BOGA RASA,JL DIPONEGORO NO 27 KEL CITARUM,"KEC BANDUNG WETAN, BANDUNG",,,,,,,,,,,,,,,,09-MAR-23 05.57.07.444000000 PM
7323,12004413934,71150457783,,BAKMI GM FOOD TRUCK MBL,Jakarta Barat (Kota Administrasi),Approved,2012023,Approval Completed,,,,,,,PT GRIYA MIESEJATI JL. ARJUNA UTARA NO.66,KEL DURI KEPA,JAKARTA BARAT,,,,,,,,,,,,,,,,10-MAR-23 05.27.37.192000000 PM
7324,12004413942,71150457876,,KECAKTAKSU ARTSTGE ITDC MBL,Badung (Kab),Approved,2012023,Approval Completed,,,,,,,PT PENGEMBANGAN PARIWISATA,KAWASAN PARIWISATA NUSA DUA,BADUNG,,,,,,,,,,,,,,,,11-MAR-23 02.09.19.983000000 AM
7325,12004414298,71152730347,,M2M GROUP,Jakarta Timur (Kota Administrasi),Approved,2012023,Approval Completed,,,,,,,JL. JANUR RAYA NO.56,KEL PONDOK KELAPA KEC DUREN SAWIT,JAKARTA TIMUR,,,,,,,,,,,,,,,,20-MAR-23 05.21.05.006000000 PM
7326,12004414484,71153991135,,TOKO GROSIR SEMBAKO PONDOK,Depok (Kota),Approved,2012023,Approval Completed,,,,,,,KP PEDURENAN DEPOK RT 001 RW 001,KEL CISALAK PASAR KEC CIMANGGIS,DEPOK,,,,,,,,,,,,,,,,20-MAR-23 06.00.01.985000000 PM
7327,12004415048,71153802902,,DAFF HAIR & NAIL,Tangerang (Kab),Approved,2012023,Approval Completed,,,,,,,RUKO NEO PIAZZA NO 17,"JALAN CBD GADING, KELAPA DUA",TANGERANG,,,,,,,,,,,,,,,,19-MAR-23 08.00.01.628000000 AM
7328,12004415049,71152386592,,SEPIRING NUSANTARA RESTO,Bogor (Kab),Approved,2012023,Approval Completed,,,,,,,JL KERADENAN,KEL KERADENAN KEC CIBINONG,BOGOR,,,,,,,,,,,,,,,,16-MAR-23 04.02.05.917000000 PM
7329,12004415050,71150751152,,MAESTRO JAKARTA MBL,Jakarta Selatan (Kota Administrasi),Approved,2012023,Approval Completed,,,,,,,PT MAESTRO FUTURA AKASA JL KEMANG TIMUR RAYA,NO 48-50 KEL BANGKA KEC MAMPANG PRAPATAN,JAKARTA SELATAN,,,,,,,,,,,,,,,,11-MAR-23 09.14.34.003000000 AM
7330,12004415552,71150680800,,EXH GOLD DRIP COFFEE,Jakarta Barat (Kota Administrasi),Approved,2012023,Approval Completed,,,,,,,EXH GOLD DRIP COFFEE,TAMAN ARIES TIRTA BLOK H3 NO 17D-168 RT 003,MERUYA UTARA KEMBANGAN JAKARTA BARAT,,,,,,,,,,,,,,,,10-MAR-23 04.15.50.957000000 PM
7331,12004416634,71151635796,,KOFFIE KOTJIL,Jakarta Pusat (Kota Administrasi),Approved,2012023,Approval Completed,,,,,,,JL BALADEWA KIRI I NO 1-A RT 6 RW 3,KEL TANAH TINGGI KEC JOHAR BARU,JAKARTA PUSAT,,,,,,,,,,,,,,,,21-MAR-23 08.50.54.839000000 PM
7332,12004416891,71151398015,,TOKO ANDA 2,Sumbawa (Kab),Approved,2012023,Approval Completed,,,,,,,JL. GARUDA NO 56,KEL LEMPEH KEC SUMBAWA,SUMBAWA,,,,,,,,,,,,,,,,16-MAR-23 04.35.55.947000000 PM
7333,12004416902,71151397399,,DAHLIA CLINIC,Jakarta Utara (Kota Administrasi),Approved,2012023,Approval Completed,,,,,,,APARTEMENT GADING NIAS TOWER DAHLIA LT 1 NO 5-6,BLOK KL RT 27 RW 04 KEL PEGANGSAAN DUA,"KEC KELAPA GADING, JAKARTA UTARA",,,,,,,,,,,,,,,,15-MAR-23 08.03.04.937000000 PM
7334,12004416917,71150680993,,EXH MAXX COFFEE,Tangerang (Kab),Approved,2012023,Approval Completed,,,,,,,PT MAXX COFFEE PRIMA LIPPO VILLAGE,"JL. BOULEVARD PALEM RAYA NO. 38, KLP. DUA TANGER",TANGERANG,,,,,,,,,,,,,,,,10-MAR-23 03.13.40.531000000 PM
7335,12003282510,71138308974,,INDOMARET TUPS - RAYA TANJUNG BUMI,Bangkalan (Kab),Approved,2012023,Approval Completed,,,,,,,JL RAYA TANJUNG BUMI,KEL PASESEH KEC TANJUNG BUMI,BANGKALAN,,,,,,,,,,,,,,,,18-FEB-23 05.05.29.236000000 PM
7336,12003283303,71138813054,,INDOMARET TVB8 - TAMBAK BERAS 2 JOMBANG,Jombang (Kab),Approved,2012023,Approval Completed,,,,,,,JL. KH WAHAB HASBULLAH NO,KEL TAMBAK REJO KEC JOMBANG,JOMBANG,,,,,,,,,,,,,,,,18-FEB-23 05.11.05.967000000 PM
7337,12003283308,71140990330,,"ES TELER 77, ANCARAN KUNINGAN - JAWA BARAT",Kuningan (Kab),Approved,2012023,Approval Completed,,,,,,,JL. RE. MARTADINATA NO.,KEL AWIRARANGAN KEC KUNINGAN,KUNINGAN,,,,,,,,,,,,,,,,09-FEB-23 05.56.29.012000000 PM
7338,12003283314,71140990423,,"ES TELER 77, JOGJA CITY MALL",Sleman (Kab),Approved,2012023,Approval Completed,,,,,,,LT. GF. JL. MAGELANG KM. 6 NO. 18,KEL KUTU PATRAN SINDUADI KEC MLATI,SLEMAN,,,,,,,,,,,,,,,,08-FEB-23 05.02.52.230000000 PM
7339,12003283317,71140990516,,"ES TELER 77, SOLO SQUARE",Surakarta (Kota),Approved,2012023,Approval Completed,,,,,,,SOLO SQUARE LANTAI 1 JALAN SLAMET RIYADI,NO. 451-455 KEL PAJANG KEC LAWEYAN,SURAKARTA,,,,,,,,,,,,,,,,08-FEB-23 05.02.29.983000000 PM
7340,12003283326,71140990609,,"ES TELER 77, BG JUNCTION SURABAYA",Surabaya (Kota),Approved,2012023,Approval Completed,,,,,,,BG JUNCTION LT. GF A 30-32,JL. BLAURAN RAYA PINTU SELATAN KEL BUBUTAN,"KEC SURABAYA, SURABAYA",,,,,,,,,,,,,,,,08-FEB-23 05.02.07.834000000 PM
7341,12003283332,71140990702,,"ES TELER 77, GAYUNGAN SURABAYA",Surabaya (Kota),Approved,2012023,Approval Completed,,,,,,,RUKO APOTEK K-24 JL. GAYUNG KEBONSARI TIMUR,NO.43 RW.11 KEL KETINTANG KEC GAYUNGAN,SURABAYA,,,,,,,,,,,,,,,,08-FEB-23 05.01.45.499000000 PM
7342,12003283339,71140990895,,"ES TELER 77, GALERIA BALI MALL",Badung (Kab),Approved,2012023,Approval Completed,,,,,,,MAL BALI GALERIA LT. DASAR,JL. BY PASS I GUSTI NGURAH RAI KEL KUTA,"KEC KUTA, BADUNG",,,,,,,,,,,,,,,,08-FEB-23 11.25.37.402000000 PM
7343,12003283348,71140990988,,"ES TELER 77, PANTAI LOSARI (SOMBA OPU)",Makassar (Kota),Approved,2012023,Approval Completed,,,,,,,JL. PENGHIBUR PANTAI NO.277A,KEL LOSARI KEC UJUNG PANDANG,MAKASSAR,,,,,,,,,,,,,,,,08-FEB-23 11.26.29.765000000 PM
7344,12003284061,71137773410,,BASUO COFFE AND EATERY MBL,Bekasi (Kota),Approved,2012023,Approval Completed,,,,,,,JL MASJID AT TAQWA,RT 01/01,KEL JATIRANGGA KEC JATI SAMPURNA BEKASI,,,,,,,,,,,,,,,,27-JAN-23 10.48.40.838000000 PM
7345,12003284064,71140991046,,"ES TELER 77, RATU INDAH MALL",Makassar (Kota),Approved,2012023,Approval Completed,,,,,,,MALL RATU INDAH LANTAI 2 NO. 238 A - 239 A,JALAN DR. SAM RATULANGI KEL MAMAJANG LUAR,"KEC MAMAJANG, MAKASSAR",,,,,,,,,,,,,,,,07-MAR-23 06.17.30.456000000 PM
7346,12003284075,71140991139,,"ES TELER 77, NIPAH MALL MAKASSAR",Makassar (Kota),Approved,2012023,Approval Completed,,,,,,,LT. GF. JLN. URIP SUMOHARJO NO. 23C,KEL PANAIKANG KEC PANAKKUKANG,MAKASSAR,,,,,,,,,,,,,,,,08-FEB-23 11.27.22.263000000 PM
7347,12003284082,71140991232,,"ES TELER 77, PANAKKUKANG SQUARE",Makassar (Kota),Approved,2012023,Approval Completed,,,,,,,"LT. 2. SF-B18 MALL PANAKKUKANG, JL. ADYAKSA BARU",NO.1 KEL PANDANG KEC PANAKKUKANG,MAKASSAR,,,,,,,,,,,,,,,,08-FEB-23 05.01.23.368000000 PM
7348,12003284088,71140991325,,"ES TELER 77, MANHATTAN TIME SQUARE MEDAN",Medan (Kota),Approved,2012023,Approval Completed,,,,,,,JL. GATOT SUBROTO NO.217,KEL SEI SIKAMBING B KEC MEDAN SUNGGAL,MEDAN,,,,,,,,,,,,,,,,08-FEB-23 05.01.01.050000000 PM
7349,12003285748,71140991418,,"ES TELER 77, MEDAN MALL",Medan (Kota),Approved,2012023,Approval Completed,,,,,,,"LT. 3. MEDAN MALL, JL. M. T. HARYONO NO.17",KEL PUSAT PS KEC MEDAN KOTA,MEDAN,,,,,,,,,,,,,,,,08-FEB-23 11.28.14.628000000 PM
7350,12003285753,71140991511,,"ES TELER 77, PLAZA MEDAN FAIR",Medan (Kota),Approved,2012023,Approval Completed,,,,,,,"PLAZA FAIR LT. 2 NO. 1B, JL. GATOT SUBROTO NO.30",KEL SEKIP KEC MEDAN PETISAH,MEDAN,,,,,,,,,,,,,,,,08-FEB-23 05.00.38.813000000 PM
7351,12003285758,71140991604,,"ES TELER 77, SUN PLAZA MEDAN",Medan (Kota),Approved,2012023,Approval Completed,,,,,,,"LT. 3. SUN PLAZA, JL. KH. ZAINUL ARIFIN",KEL MADRAS HULU KEC MEDAN POLONIA,MEDAN,,,,,,,,,,,,,,,,08-FEB-23 05.00.16.525000000 PM
7352,12003285762,71140991890,,"ES TELER 77, BINJAI SUPER MALL",Binjai (Kota),Approved,2012023,Approval Completed,,,,,,,JL. SOEKARNO HATTA NO.14,KEL TIMBANG LANGKAT KEC BINJAI TIMUR,BINJAI,,,,,,,,,,,,,,,,09-FEB-23 09.02.26.767000000 PM
7353,12003285768,71140991983,,"ES TELER 77, PODOMORO DELIPARK MEDAN",Medan (Kota),Approved,2012023,Approval Completed,,,,,,,LT.3A. JLN. GURU PATIMPUS BLOK OPQ NO.1,KEL KESAWAN KEC MEDAN BARAT,MEDAN,,,,,,,,,,,,,,,,08-FEB-23 04.59.41.762000000 PM
7354,12003285771,71140992041,,"ES TELER 77, PALEMBANG SQUARE",Palembang (Kota),Approved,2012023,Approval Completed,,,,,,,LT. 2. JL. ANGKATAN 45 (DEPAN CAREFOUR),KEL LOROK PAKJO KEC ILIR BARAT I,PALEMBANG,,,,,,,,,,,,,,,,08-FEB-23 04.59.06.923000000 PM
7355,12003285772,71140992134,,"ES TELER 77, OPI MALL PALEMBANG",Banyuasin (Kab),Approved,2012023,Approval Completed,,,,,,,"LT. LG. JL. TAMAN GANDARIA F NO.9, RT.10/RW.5",KEL KEBAYORAN LAMA UTARA KEC KEBAYORAN LAMA,JAKARTA SELATAN,,,,,,,,,,,,,,,,08-FEB-23 11.29.06.996000000 PM
7356,12003285778,71140992227,,"ES TELER 77, DERMAGA POINT PALEMBANG",Palembang (Kota),Approved,2012023,Approval Completed,,,,,,,LT. 1 JLN. RUMAH BARI KAWASAN WISATA SUNGAI MUSI,SEBERANG MUSEUM SULTAN MAHMUD BADARUDIN II,"KEL ILIR KEC BUKIT KECIL, PALEMBANG",,,,,,,,,,,,,,,,08-FEB-23 11.29.59.360000000 PM
7357,12003285786,71140992320,,"ES TELER 77, PALEMBANG TRADE CENTRE",Palembang (Kota),Approved,2012023,Approval Completed,,,,,,,"GF FF 41-45, JL. R. SUKAMTO NO.8A",KEL 8 ILIR KEC ILIR TIMUR II,PALEMBANG,,,,,,,,,,,,,,,,08-FEB-23 11.30.51.663000000 PM
7358,12003285788,71140992413,,"ES TELER 77, TRANSMART PALEMBANG",Palembang (Kota),Approved,2012023,Approval Completed,,,,,,,GF 20 JL. RADIAL,KEL 26 ILIR KEC BUKIT KECIL,PALEMBANG,,,,,,,,,,,,,,,,09-FEB-23 05.41.54.617000000 PM
7359,12003285792,71140992506,,"ES TELER 77, BALIKPAPAN SUPERBLOCK PENTACITY",Balikpapan (Kota),Approved,2012023,Approval Completed,,,,,,,BALIKPAPAN SUPERBLOCK LT. UG NO. 2-3,"JL. JEND. SUDIRMAN NO. 52 E-WALK, PRAPATAN","GN. BAHAGIA, BALIKPAPAN SELATAN, BALIKPAPAN",,,,,,,,,,,,,,,,09-FEB-23 05.56.49.320000000 PM
7360,12003306540,71138980605,,SM85 MIDI ANOA 2,Bau-Bau (Kota),Approved,2012023,Approval Completed,,,,,,,JL. ANOA,"KEL LIABUKU, KEC BUNGI",BAU-BAU,,,,,,,,,,,,,,,,09-MAR-23 09.23.42.519000000 AM
7361,12003306542,71138980798,,SM86 MIDI PEBATAE,Morowali (Kab),Approved,2012023,Approval Completed,,,,,,,JL. TRANS SULAWESI,KEL PEBATAE KEC BUMI RAYA,MOROWALI,,,,,,,,,,,,,,,,09-MAR-23 09.23.07.826000000 AM
7362,12003306546,71138980891,,SM87 MIDI LALAMPU,Morowali (Kab),Approved,2012023,Approval Completed,,,,,,,RUKO BIZZ POINT 19 PRSL 04960,"KEL PADEMANGAN BARAT, KEC PADEMANGAN",JAKARTA UTARA,,,,,,,,,,,,,,,,09-MAR-23 09.22.26.602000000 AM
7363,12003307090,71138979942,,6AL9 LAWSON SHOP RAYA PRAMUKA,Bekasi (Kota),Approved,2012023,Approval Completed,,,,,,,JL. RAYA PRAMUKA RT.010/RW.008,KEL PENGASINAN KEC RAWALUMBU,BEKASI,,,,,,,,,,,,,,,,16-FEB-23 10.38.09.556000000 PM
7364,12003585896,71142828124,,2JX7 ALFAMART NYALINDUNG ( F ),Sukabumi (Kab),Approved,2012023,Approval Completed,,,,,,,KP NYALINDUNG RT 001 RW 003,KEL NYALINDUNG KEC NYALINDUNG,SUKABUMI,,,,,,,,,,,,,,,,22-MAR-23 05.07.20.312000000 PM
7365,12003585991,71142828217,,2JX9 ALFAMART PERINTIS CIBADAK ( F ),Sukabumi (Kab),Approved,2012023,Approval Completed,,,,,,,JLN PERINTIS KEMERDEKAAN,KEL CIBADAK KEC CIBADAK,SUKABUMI,,,,,,,,,,,,,,,,22-MAR-23 05.07.57.871000000 PM
7366,12003585994,71142828310,,2JY1 ALFAMART CARINGIN KARET ( F ),Sukabumi (Kab),Approved,2012023,Approval Completed,,,,,,,KP CARINGIN KARET RT 04 RW 03,KEL CARINGIN KEC CICURUG,SUKABUMI,,,,,,,,,,,,,,,,22-MAR-23 05.08.36.680000000 PM
7367,12003585998,71142828403,,P942 ALFAMART SAT GUNUNG MEGANG,Muara Enim (Kab),Approved,2012023,Approval Completed,,,,,,,JL RT 01 DUSUN VI,DESA GUNUNG MEGANG LUAR KEC GUNUNG MEGANG,MUARA ENIM,,,,,,,,,,,,,,,,21-MAR-23 09.16.06.518000000 PM
7368,12003586001,71142828596,,2JX6 ALFAMART CILEUTIK CIRACAP ( F ),Sukabumi (Kab),Approved,2012023,Approval Completed,,,,,,,KP CILEUTIK RT 035 RW 008,KEL CIRACAP KEC CIRACAP,SUKABUMI,,,,,,,,,,,,,,,,22-MAR-23 05.09.13.019000000 PM
7369,12003586003,71142828689,,P946 ALFAMART SAT BUMI ARJO,Ogan Komering Ilir (Kab),Approved,2012023,Approval Completed,,,,,,,DUSUN IV RT 04 RW 02,KEL BUMIARJO MAKMUR KEC LEMPUING,OGAN KOMERING ILIR,,,,,,,,,,,,,,,,21-MAR-23 09.16.50.498000000 PM
7370,12003586007,71142828782,,2A8I ALFAMART BANYODONO PNG,Ponorogo (Kab),Approved,2012023,Approval Completed,,,,,,,JL SOEKARNO HATTA NO 216,KEL BANYUDONO KEC PARONG,PONOROGO,,,,,,,,,,,,,,,,20-FEB-23 08.00.02.026000000 PM
7371,12003586009,71142828875,,2A8K ALFAMART NGARENGAN NGAWI,Ngawi (Kab),Approved,2012023,Approval Completed,,,,,,,JL KEDUNGGALAR SIDOWAYAH RT 001 RW 001,KEL NGARENGAN KEC KEDUNGGALAR,NGAWI,,,,,,,,,,,,,,,,20-FEB-23 08.00.02.058000000 PM
7372,12003586011,71141557403,,2A8J ALFAMART RAYA PARON,Ngawi (Kab),Approved,2012023,Approval Completed,,,,,,,DUSUN PARON RT 10 RW 01,DESA PARON KEC PARON,NGAWI,,,,,,,,,,,,,,,,15-FEB-23 04.00.01.589000000 PM
7373,12003586013,71141557596,,2A8L ALFAMART JINGGLONG PNG,Ponorogo (Kab),Approved,2012023,Approval Completed,,,,,,,JL MT HARYONO,KEL JINGGLONG KEC PONOROGO,PONOROGO,,,,,,,,,,,,,,,,15-FEB-23 04.00.01.571000000 PM
7374,12003586032,71141431533,,LOND BY CIELSOWAL MBL,Jakarta Pusat (Kota Administrasi),Approved,2012023,Approval Completed,,,,,,,KOMPLEK SAHID JAYA JL JENDRAL SUDIRMAN LV 86,RT10/RW11 KARET TENGSIN,JAKARTA PUSAT,,,,,,,,,,,,,,,,10-FEB-23 01.46.46.639000000 PM
7375,12003586037,71141431626,,MIXUE AMPERA MBL,Jakarta Selatan (Kota Administrasi),Approved,2012023,Approval Completed,,,,,,,JL AMPERA RAYA NO 10 B,KEL RAGUNAN KEC PASAR MINGGU,JAKARTA SELATAN,,,,,,,,,,,,,,,,15-FEB-23 09.47.14.113000000 AM
7376,12003586072,71141557689,,Y475 ALFAMART ARJASA SITUBONDO,Situbondo (Kab),Approved,2012023,Partial Approval Completed,,,,,,,JL RAYA SITUBONDO - BANYUWANGI RT 005 RW 002,KEL LAMONGAN KEC ARJASA,SITUBONDO,,,,,,,,,,,,,,,,17-FEB-23 04.03.39.552000000 PM
7377,12003586088,71141431719,,EXCELSO GRAND PARAGON,Jakarta Barat (Kota Administrasi),Approved,2012023,Approval Completed,,,,,,,PT EXCELSO MULTIRASA WARALAB LG-05,JL. GAJAHMADA NO. 126,JAKARTA BARAT,,,,,,,,,,,,,,,,11-FEB-23 11.25.09.195000000 AM
7378,12003586090,71141817977,,2JX8 ALFAMART CITARIK PL RATU ( F ),Sukabumi (Kab),Approved,2012023,Approval Completed,,,,,,,KP CILEUNGSI RT 002 RW 001,KEL CITARIK KEC PELABUHANRATU,SUKABUMI,,,,,,,,,,,,,,,,22-MAR-23 05.06.42.591000000 PM
7379,12003586103,71141299484,,EXCELSO MANGGA DUA SQ,Jakarta Utara (Kota Administrasi),Approved,2012023,Approval Completed,,,,,,,PT EXCELSO MULTIRASA WARALAB,MANGGA DUA SQUARE LF-00033,"JL. GN. SAHARI RAYA KAV. 1 JAKA, JAKARTA UTARA",,,,,,,,,,,,,,,,09-FEB-23 05.59.20.316000000 PM
7380,12003586138,71141299577,,EXCELSO EMPORIUM PLUIT,Jakarta Utara (Kota Administrasi),Approved,2012023,Approval Completed,,,,,,,PT EXCELSO MULTIRASA WARALAB EMPORIUM PLUIT MALL,"LT. UG, UNIT 43, 45, 46",JAKARTA UTARA,,,,,,,,,,,,,,,,08-FEB-23 11.00.01.641000000 AM
7381,12003586154,71142828968,,OA68 ALFAMART JL WATES KM 5.7,Sleman (Kab),Approved,2012023,Approval Completed,,,,,,,JL WATES KM 5.7,"DESA AMBARKETAWANG, KEC GAMPING",SLEMAN,,,,,,,,,,,,,,,,21-MAR-23 09.17.12.489000000 PM
7382,12003586231,71142832709,,BACKUP 1AZ1 FRC 4,Pekanbaru (Kota),Approved,2012023,Approval Completed,,,,,,,JL.AIR HITAM NO 26 RT 02 RW 09,"KEL. SIMPANG BARU, KEC. TAMPAN",PEKANBARU,,,,,,,,,,,,,,,,20-FEB-23 08.00.02.042000000 PM
