|APLC_SEQ_NO|MID        |TID     |MERCHANT NAME                         |CITY                               |PROSES PENGAJUAN APLIKASI|TGL APLIKASI MASUK     |STATUS APLIKASI           |STATUS WR        |STATUS WO|PROVIDER_TYP|TMNL_STATUS |TMNL_MODEL|SNO                 |MER_DTL_ADDR1                                   |MER_DTL_ADDR2                                   |MER_DTL_ADDR3                                 |MID_BRI     |MID_BNI        |MID_BTN        |MID_ASTRAPAY|MID_DANAMON|MID_BSI|MID_OCBC|TID_BRI |TID_BNI |TID_BTN |TID_ASTRAPAY|TID_DANAMON|TID_BSI|TID_OCBC|MEMBER_BANK             |
|12002570548|71133312534|74577996|MIDI VC54 BATU AMPAR                  |Jakarta Timur (Kota Administrasi)  |                         |2023-01-04 07:23:12.000|Merchant Analyst          |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL. BATU AMPAR 3 RT. 002/003                    |KEL BATU AMPAR KEC KRAMAT JATI                  |JAKARTA TIMUR                                   |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12002570548|71133312534|74577997|MIDI VC54 BATU AMPAR                  |Jakarta Timur (Kota Administrasi)  |                         |2023-01-04 07:23:12.000|Merchant Analyst          |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL. BATU AMPAR 3 RT. 002/003                    |KEL BATU AMPAR KEC KRAMAT JATI                  |JAKARTA TIMUR                                   |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12002570548|71133312534|74577998|MIDI VC54 BATU AMPAR                  |Jakarta Timur (Kota Administrasi)  |                         |2023-01-04 07:23:12.000|Merchant Analyst          |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL. BATU AMPAR 3 RT. 002/003                    |KEL BATU AMPAR KEC KRAMAT JATI                  |JAKARTA TIMUR                                   |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12002570548|71133312534|        |MIDI VC54 BATU AMPAR                  |Jakarta Timur (Kota Administrasi)  |Approved                 |2023-01-04 07:23:12.000|Partial Approval Completed|                 |                  |            |                  |          |                    |JL. BATU AMPAR 3 RT. 002/003                    |KEL BATU AMPAR KEC KRAMAT JATI                  |JAKARTA TIMUR                                   |            |               |               |            |           |       |        |        |        |        |            |           |       |        |                        |
|12002570551|71133312627|74577999|MIDI VC57 INPRES                      |Jakarta Timur (Kota Administrasi)  |                         |2023-01-04 07:28:22.000|Merchant Analyst          |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL RAYA INPRES RT 003 RW 002                    |KEL TENGAH KEC KRAMAT JATI                      |JAKARTA TIMUR                                   |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12002570551|71133312627|74578000|MIDI VC57 INPRES                      |Jakarta Timur (Kota Administrasi)  |                         |2023-01-04 07:28:22.000|Merchant Analyst          |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL RAYA INPRES RT 003 RW 002                    |KEL TENGAH KEC KRAMAT JATI                      |JAKARTA TIMUR                                   |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12002570551|71133312627|74578001|MIDI VC57 INPRES                      |Jakarta Timur (Kota Administrasi)  |                         |2023-01-04 07:28:22.000|Merchant Analyst          |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |JL RAYA INPRES RT 003 RW 002                    |KEL TENGAH KEC KRAMAT JATI                      |JAKARTA TIMUR                                   |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12002570551|71133312627|        |MIDI VC57 INPRES                      |Jakarta Timur (Kota Administrasi)  |Approved                 |2023-01-04 07:28:22.000|Partial Approval Completed|                 |                  |            |                  |          |                    |JL RAYA INPRES RT 003 RW 002                    |KEL TENGAH KEC KRAMAT JATI                      |JAKARTA TIMUR                                   |            |               |               |            |           |       |        |        |        |        |            |           |       |        |                        |
|12002570552|71133312720|74578002|MIDI VC58 EXIT TOL BEKASI TMR         |Bekasi (Kab)                       |                         |2023-01-04 07:41:46.000|Merchant Analyst          |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |KP. JATI RT 005 RW 006                          |KEL. JATIMULYA KEC. TAMBUN SELATAN              |BEKASI                                          |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12002570552|71133312720|74578003|MIDI VC58 EXIT TOL BEKASI TMR         |Bekasi (Kab)                       |                         |2023-01-04 07:41:46.000|Merchant Analyst          |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |KP. JATI RT 005 RW 006                          |KEL. JATIMULYA KEC. TAMBUN SELATAN              |BEKASI                                          |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
|12002570552|71133312720|74578004|MIDI VC58 EXIT TOL BEKASI TMR         |Bekasi (Kab)                       |                         |2023-01-04 07:41:46.000|Merchant Analyst          |OPEN - WAREHOUSE |                  |Telkomsel   |New Request       |          |                    |KP. JATI RT 005 RW 006                          |KEL. JATIMULYA KEC. TAMBUN SELATAN              |BEKASI                                          |            |               |               |            |           |       |        |        |        |        |            |           |       |        |SINGLE BMRI             |
